no	labeled_no	title	official_title	official_url	first_pub	official_words	txt_cjk_chars	deviation_pct	src_line_start	src_line_end
853	853	温柔、美丽、默默承受的妈妈	第853章 温柔、美丽、默默承受的妈妈	https://www.qidian.com/chapter/1025901449/731551929/	2022-10-11 20:20:33	3205	3324	3.7	64586	64649
854	854	韩非的疯狂想法	第854章 韩非的疯狂想法	https://www.qidian.com/chapter/1025901449/731647944/	2022-10-12 18:35:09	4011	4180	4.2	64651	64738
855	855	趁着天黑，好好收拾下我的玩具	第855章 趁着天黑，好好收拾下我的玩具	https://www.qidian.com/chapter/1025901449/731752295/	2022-10-13 21:00:44	3616	3759	4.0	64740	64814
856	856	我“鬼混”回来了	第856章 我“鬼混”回来了	https://www.qidian.com/chapter/1025901449/731856452/	2022-10-14 20:00:54	4575	4769	4.2	64816	64917
857	857	篡神的第一步	第857章 篡神的第一步	https://www.qidian.com/chapter/1025901449/731937683/	2022-10-15 21:14:15	3920	3918	-0.1	64919	65079
858	858	未知等级天赋	第858章 未知等级天赋	https://www.qidian.com/chapter/1025901449/732081097/	2022-10-17 16:39:14	3613	3746	3.7	65081	65151
859	859	独自撑起一个部门	第859章 独自撑起一个部门	https://www.qidian.com/chapter/1025901449/732260437/	2022-10-18 21:25:03	3040	3152	3.7	65153	65213
860	860	一级红色预警，韩非	第860章 一级红色预警，韩非	https://www.qidian.com/chapter/1025901449/732380581/	2022-10-19 22:15:10	3259	3366	3.3	65215	65275
861	861	演员的宿命	第861章 演员的宿命	https://www.qidian.com/chapter/1025901449/732516917/	2022-10-20 20:34:22	3410	3541	3.8	65277	65344
862	862	除灵仪式	第862章 除灵仪式	https://www.qidian.com/chapter/1025901449/732628078/	2022-10-21 18:07:09	3232	3347	3.6	65346	65404
863	863	天赋能力无知者无畏	第863章 天赋能力无知者无畏	https://www.qidian.com/chapter/1025901449/732716932/	2022-10-22 21:26:49	3301	3424	3.7	65406	65470
864	864	新仇旧恨！	第864章 新仇旧恨！	https://www.qidian.com/chapter/1025901449/732826744/	2022-10-24 10:40:04	3265	3392	3.9	65472	65540
865	865	藏在罐中的大脑	第865章 藏在罐中的大脑	https://www.qidian.com/chapter/1025901449/732892936/	2022-10-24 20:58:35	2704	2818	4.2	65542	65600
866	866	入院	第866章 入院	https://www.qidian.com/chapter/1025901449/732983384/	2022-10-25 19:34:48	3688	3845	4.3	65602	65686
867	867	他们的恐惧在我之下	第867章 他们的恐惧在我之下	https://www.qidian.com/chapter/1025901449/733095717/	2022-10-26 21:09:00	4209	4410	4.8	65688	65789
868	868	我在这里	第868章 我在这里	https://www.qidian.com/chapter/1025901449/733184624/	2022-10-27 17:39:07	3466	3638	5.0	65791	65878
869	869	逃出精神鬼域	第869章 逃出精神诡蜮	https://www.qidian.com/chapter/1025901449/733287922/	2022-10-28 15:41:41	3224	3381	4.9	65880	65961
870	870	杀掉我之前请温柔	第870章 杀掉我之前请温柔	https://www.qidian.com/chapter/1025901449/733386498/	2022-10-29 18:46:42	3443	3592	4.3	65963	66039
871	871	七次觉醒的贪欲人格	第871章 七次觉醒的贪欲人格	https://www.qidian.com/chapter/1025901449/733436143/	2022-10-30 12:09:09	3741	3907	4.4	66041	66126
872	872	二次献祭	第872章 二次献祭	https://www.qidian.com/chapter/1025901449/733552123/	2022-10-31 17:59:23	2819	2935	4.1	66128	66191
873	873	黑楼跌倒，韩非吃饱	第873章 黑楼跌倒，韩非吃饱	https://www.qidian.com/chapter/1025901449/733733387/	2022-11-01 14:23:44	3530	3653	3.5	66193	66257
874	874	消失的老人们	第874章 消失的老人们	https://www.qidian.com/chapter/1025901449/734055892/	2022-11-02 11:00:22	3444	3600	4.5	66259	66338
875	875	傅家祠堂	第875章 傅家祠堂	https://www.qidian.com/chapter/1025901449/734417831/	2022-11-03 13:02:22	3533	3694	4.6	66340	66425
876	876	长寿、天年、不死、永生	第876章 长寿、天年、不死、永生	https://www.qidian.com/chapter/1025901449/734561108/	2022-11-04 12:11:04	3419	3570	4.4	66427	66506
877	877	吃时间的鬼	第877章 吃时间的诡	https://www.qidian.com/chapter/1025901449/734662233/	2022-11-05 12:08:24	3454	3597	4.1	66508	66582
878	878	看不见的朋友	第878章 看不见的朋友	https://www.qidian.com/chapter/1025901449/734875746/	2022-11-06 17:51:44	3281	3448	5.1	66584	66671
879	879	灾厄见证者	第879章 灾厄见证者	https://www.qidian.com/chapter/1025901449/734961759/	2022-11-07 16:40:20	3530	3704	4.9	66673	66762
880	880	十三组的怪物们！	第880章 十三组的怪物们！	https://www.qidian.com/chapter/1025901449/735064501/	2022-11-08 12:25:10	3560	3692	3.7	66764	66832
881	881	韩非的野心，侵吞城市	第881章 韩非的野心，侵吞城市	https://www.qidian.com/chapter/1025901449/735167639/	2022-11-09 12:45:25	4041	4165	3.1	66834	66900
882	882	大孽的眼睛	第882章 大孽的眼睛	https://www.qidian.com/chapter/1025901449/735298629/	2022-11-10 14:54:32	3015	3145	4.3	66902	66970
883	883	敢杀我的马？	第883章 敢杀我的马？	https://www.qidian.com/chapter/1025901449/735375510/	2022-11-11 10:18:33	3002	3142	4.7	66972	67045
884	884	悍匪的风格	第884章 悍匪的风格	https://www.qidian.com/chapter/1025901449/735501396/	2022-11-12 20:36:53	2853	2972	4.2	67047	67105
885	885	残暴人格	第885章 残暴人格	https://www.qidian.com/chapter/1025901449/735571556/	2022-11-13 17:00:27	3471	3630	4.6	67107	67189
886	886	摘取神灵的双眼	第886章 摘取神灵的双眼	https://www.qidian.com/chapter/1025901449/735690208/	2022-11-14 12:15:14	3107	3227	3.9	67191	67251
887	887	那就让他的生日和忌日在同一天	第887章 那就让他的生日和忌日在同一天	https://www.qidian.com/chapter/1025901449/735825422/	2022-11-15 16:13:22	3030	3146	3.8	67253	67314
888	888	冲霄！	第888章 冲霄！	https://www.qidian.com/chapter/1025901449/735912196/	2022-11-16 11:22:30	3111	3281	5.5	67316	67402
889	889	那一刻，他的世界坍塌了	第889章 那一刻，他的世界坍塌了	https://www.qidian.com/chapter/1025901449/736074751/	2022-11-17 20:14:32	2704	2844	5.2	67404	67475
890	890	灾厄的顶点	第890章 灾厄的顶点	https://www.qidian.com/chapter/1025901449/736169328/	2022-11-18 18:24:36	3417	3587	5.0	67477	67561
891	891	隐藏职业刑夫	第891章 隐藏职业刑夫	https://www.qidian.com/chapter/1025901449/736240199/	2022-11-19 15:56:07	2911	3031	4.1	67563	67626
892	892	八次觉醒！改写命运！	第892章 八次觉醒！改写命运！	https://www.qidian.com/chapter/1025901449/736298155/	2022-11-20 11:02:45	3211	3330	3.7	67628	67695
893	893	疯狂的计划	第893章 疯狂的计划	https://www.qidian.com/chapter/1025901449/736372384/	2022-11-21 11:13:28	3232	3371	4.3	67697	67768
894	894	逆袭的开始	第894章 逆袭的开始	https://www.qidian.com/chapter/1025901449/736497373/	2022-11-22 18:35:53	2840	2937	3.4	67770	67824
895	895	第四据点	第895章 第四据点	https://www.qidian.com/chapter/1025901449/736596218/	2022-11-23 18:07:30	3013	3141	4.2	67826	67890
896	896	恨意收集者	第896章 恨意收集者	https://www.qidian.com/chapter/1025901449/736684997/	2022-11-24 15:27:30	3013	3115	3.4	67892	67951
897	897	幻想中美满的家庭	第897章 幻想中美满的家庭	https://www.qidian.com/chapter/1025901449/737117630/	2022-11-26 17:09:03	3440	3560	3.5	67953	68016
898	898	鬼母？圣母？	第898章 诡母？圣母？	https://www.qidian.com/chapter/1025901449/737190467/	2022-11-27 17:06:39	3443	3561	3.4	68018	68071
899	899	多么丑陋的永生啊	第899章 多么丑陋的永生啊	https://www.qidian.com/chapter/1025901449/737324633/	2022-11-28 18:20:08	2432	2513	3.3	68073	68117
900	900	钓魂	第900章 钓魂	https://www.qidian.com/chapter/1025901449/737516068/	2022-11-29 18:29:53	3234	3366	4.1	68119	68187
901	901	这是个什么东西啊！	第901章 这是个什么东西啊！	https://www.qidian.com/chapter/1025901449/737593630/	2022-11-30 12:38:19	2835	2955	4.2	68189	68251
902	902	永生的代价	第902章 永生的代价	https://www.qidian.com/chapter/1025901449/737674413/	2022-12-01 10:01:18	2437	2513	3.1	68253	68292
903	903	哪怕成为怪物	第903章 哪怕成为怪物	https://www.qidian.com/chapter/1025901449/737785604/	2022-12-02 12:14:50	2436	2540	4.3	68294	68347
904	904	在我自己的神龛里怎么输？	第904章 在我自己的神龛里怎么输？（5000）	https://www.qidian.com/chapter/1025901449/737891246/	2022-12-03 18:35:19	5082	5276	3.8	68349	68443
905	905	人格的极限	第905章 人格的极限	https://www.qidian.com/chapter/1025901449/737940448/	2022-12-04 12:27:08	2467	2557	3.6	68445	68487
906	906	你和我都是孤独的鬼	第906章 你和我都是孤独的鬼	https://www.qidian.com/chapter/1025901449/738009383/	2022-12-05 11:56:23	2831	2962	4.6	68489	68555
907	907	无畏是向奇迹迈出的第一步	第907章 无畏是向奇迹迈出的第一步	https://www.qidian.com/chapter/1025901449/738155165/	2022-12-07 08:08:00	3693	3835	3.8	68557	68629
908	908	全疯了	第908章 全疯了	https://www.qidian.com/chapter/1025901449/738273108/	2022-12-08 08:08:00	2940	3060	4.1	68631	68692
909	909	你们的老师来了	第909章 你们的老师来了	https://www.qidian.com/chapter/1025901449/738370284/	2022-12-09 09:10:05	2821	2914	3.3	68694	68745
910	910	希望新城的最后希望	第910章 希望新城的最后希望	https://www.qidian.com/chapter/1025901449/738377468/	2022-12-10 07:59:00	2719	2843	4.6	68747	68810
911	911	歇斯底里的狂笑声	第911章 歇斯底里的狂笑声	https://www.qidian.com/chapter/1025901449/738525265/	2022-12-11 09:46:51	2861	2963	3.6	68812	68864
912	912	崭新的世界	第912章 崭新的世界	https://www.qidian.com/chapter/1025901449/738531778/	2022-12-11 12:01:33	3079	3182	3.3	68866	68919
913	913	神灵的弱点	第913章 神灵的弱点	https://www.qidian.com/chapter/1025901449/738531829/	2022-12-11 12:03:24	2852	2965	4.0	68921	68980
914	914	你愿意成为爸爸和妈妈的眼睛吗？	第914章 你愿意成为爸爸和妈妈的眼睛吗？	https://www.qidian.com/chapter/1025901449/738614282/	2022-12-12 12:50:55	3051	3169	3.9	68982	69042
915	915	生于恨，死于爱	第915章 生于恨，死于爱	https://www.qidian.com/chapter/1025901449/738701684/	2022-12-13 12:00:26	2856	2967	3.9	69044	69101
916	916	C级诅咒物合照	第916章 C级诅咒物合照	https://www.qidian.com/chapter/1025901449/738806773/	2022-12-14 12:11:00	3016	3122	3.5	69103	69160
917	917	禁楼A级研究员韩非	第917章 禁楼A级研究员韩非	https://www.qidian.com/chapter/1025901449/738922501/	2022-12-15 12:23:34	3115	3215	3.2	69162	69221
918	918	发生在未来的真相	第918章 发生在未来的真相	https://www.qidian.com/chapter/1025901449/739025497/	2022-12-16 16:58:25	3127	3255	4.1	69223	69292
919	919	惊人的发现	第919章 惊人的发现	https://www.qidian.com/chapter/1025901449/739157486/	2022-12-18 17:43:10	3082	3198	3.8	69294	69356
920	920	狂笑的家	第920章 狂笑的家	https://www.qidian.com/chapter/1025901449/739251616/	2022-12-19 17:16:28	3071	3174	3.4	69358	69412
921	921	大概能算是个好消息	第921章 大概能算是个好消息	https://www.qidian.com/chapter/1025901449/739307006/	2022-12-20 12:17:18	2907	3029	4.2	69414	69476
922	922	电梯里的神像	第922章 电梯里的神像	https://www.qidian.com/chapter/1025901449/739400155/	2022-12-21 17:53:55	3001	3133	4.4	69478	69547
923	923	傅谨	第923章 傅谨	https://www.qidian.com/chapter/1025901449/739440778/	2022-12-22 10:48:58	2065	2151	4.2	69549	69594
924	924	上天赋予最绝望那个人的希望	第924章 上天赋予最绝望那个人的希望	https://www.qidian.com/chapter/1025901449/739747874/	2022-12-26 16:47:53	2828	2942	4.0	69596	69656
925	925	连接两个世界的桥	第925章 连接两个世界的桥	https://www.qidian.com/chapter/1025901449/739840813/	2022-12-27 16:18:45	2673	2780	4.0	69658	69713
926	926	我想去阴间冷静一下	第926章 我想去阴间冷静一下	https://www.qidian.com/chapter/1025901449/739928650/	2022-12-28 16:14:42	2883	3004	4.2	69715	69777
927	927	地狱的十九层连接着人间	第927章 地狱的十九层连接着人间	https://www.qidian.com/chapter/1025901449/740039193/	2022-12-29 21:08:24	2220	2300	3.6	69779	69820
928	928	黑箱深处	第928章 黑箱深处	https://www.qidian.com/chapter/1025901449/740110296/	2022-12-30 17:14:54	2715	2837	4.5	69822	69885
929	929	三十一个绝望	第929章 三十一个绝望	https://www.qidian.com/chapter/1025901449/740180438/	2022-12-31 16:47:35	2828	2944	4.1	69887	69946
930	930	弑神	第930章 弑神	https://www.qidian.com/chapter/1025901449/740321944/	2023-01-02 11:26:36	2962	3079	4.0	69948	70008
931	931	韩非的决心	第931章 韩非的决心	https://www.qidian.com/chapter/1025901449/740342569/	2023-01-02 18:08:39	3119	3229	3.5	70010	70066
932	932	新神韩非	第932章 新神韩非	https://www.qidian.com/chapter/1025901449/740404566/	2023-01-03 12:03:24	3879	4031	3.9	70068	70148
933	933	九次觉醒的人格	第933章 九次觉醒的人格	https://www.qidian.com/chapter/1025901449/740451635/	2023-01-03 18:02:10	3459	3592	3.8	70150	70222
934	934	大鬼和小鬼	第934章 大鬼和小鬼	https://www.qidian.com/chapter/1025901449/740516547/	2023-01-04 12:08:12	3619	3758	3.8	70224	70298
935	935	我们这算是要和永生制药开战吧？	第935章 我们这算是要和永生制药开战吧？	https://www.qidian.com/chapter/1025901449/740559002/	2023-01-04 18:11:51	3037	3140	3.4	70300	70353
936	936	脑衰竭	第936章 脑衰竭	https://www.qidian.com/chapter/1025901449/740692124/	2023-01-05 12:19:31	3266	3392	3.9	70355	70419
937	937	天网和夜幕	第937章 天网和夜幕	https://www.qidian.com/chapter/1025901449/740782947/	2023-01-05 18:22:55	3044	3148	3.4	70421	70475
938	938	梦的孩子	第938章 梦的孩子	https://www.qidian.com/chapter/1025901449/740980783/	2023-01-06 12:25:49	3220	3364	4.5	70477	70550
939	939	傅生的继承人韩非	第939章 傅生的继承人韩非	https://www.qidian.com/chapter/1025901449/741090885/	2023-01-07 12:24:39	3647	3775	3.5	70552	70617
940	940	最有潜力成为不可言说的人	第940章 最有潜力成为不可言说的人	https://www.qidian.com/chapter/1025901449/741117751/	2023-01-07 20:55:55	3272	3383	3.4	70619	70676
941	941	星期四	第941章 星期四	https://www.qidian.com/chapter/1025901449/741131402/	2023-01-07 23:36:37	3061	3175	3.7	70678	70737
942	942	血色夜的约定	第942章 血色夜的约定	https://www.qidian.com/chapter/1025901449/741154607/	2023-01-08 11:51:56	2839	2961	4.3	70739	70801
943	943	恐惧映入现实	第943章 恐惧映入现实	https://www.qidian.com/chapter/1025901449/741174532/	2023-01-08 18:29:55	2898	3014	4.0	70803	70862
944	944	见面	第944章 见面	https://www.qidian.com/chapter/1025901449/741232606/	2023-01-09 12:09:34	3073	3187	3.7	70864	70922
945	945	我和我的罪孽	第945章 我和我的罪孽	https://www.qidian.com/chapter/1025901449/741376047/	2023-01-10 20:50:32	4805	4995	4.0	70924	71020
946	946	无法退出！	第946章 无法退出！	https://www.qidian.com/chapter/1025901449/741426686/	2023-01-11 13:02:07	4174	4319	3.5	71022	71097
947	947	被噩梦笼罩的十一座神龛	第947章 被噩梦笼罩的十一座神龛	https://www.qidian.com/chapter/1025901449/741526534/	2023-01-12 12:10:57	4125	4259	3.2	71099	71169
948	948	请注意！他来了	第948章 请注意！他来了	https://www.qidian.com/chapter/1025901449/741607887/	2023-01-13 11:47:36	3303	3436	4.0	71171	71239
949	949	阳光男孩和他的幸福社区	第949章 阳光男孩和他的幸福社区	https://www.qidian.com/chapter/1025901449/741720923/	2023-01-14 11:29:55	3804	3938	3.5	71241	71311
950	950	第三层噩梦家宴	第950章 第三层噩梦家宴	https://www.qidian.com/chapter/1025901449/741741912/	2023-01-14 18:08:08	5332	5547	4.0	71313	71422
951	951	治愈噩梦的玩家	第951章 治愈噩梦的玩家	https://www.qidian.com/chapter/1025901449/741789424/	2023-01-15 12:49:03	3838	4002	4.3	71424	71507
952	952	第四层噩梦外星人	第952章 第四层噩梦外星人	https://www.qidian.com/chapter/1025901449/741919157/	2023-01-16 18:30:53	4729	4889	3.4	71509	71590
953	953	紧急会议	第953章 紧急会议	https://www.qidian.com/chapter/1025901449/741967566/	2023-01-17 10:57:49	4678	4846	3.6	71592	71677
954	954	熟悉我的人都知道，我是讲道理的	第954章 熟悉我的人都知道，我是讲道理的	https://www.qidian.com/chapter/1025901449/742027848/	2023-01-17 22:58:49	3421	3548	3.7	71679	71744
955	955	第六层噩梦平安街	第955章 第六层噩梦平安街	https://www.qidian.com/chapter/1025901449/742059360/	2023-01-18 11:28:43	3082	3192	3.6	71746	71802
956	956	骑士和公主	第956章 骑士和公主	https://www.qidian.com/chapter/1025901449/742176881/	2023-01-19 21:26:14	3613	3754	3.9	71804	71875
957	957	我会给你全部的幸福	第957章 我会给你全部的幸福	https://www.qidian.com/chapter/1025901449/742232447/	2023-01-20 17:31:55	2279	2371	4.0	71877	71924
958	958	火焰	第958章 火焰	https://www.qidian.com/chapter/1025901449/742289457/	2023-01-21 17:44:02	3872	4010	3.6	71926	71996
959	959	永不放弃！	第959章 永不放弃！（新年快乐！）	https://www.qidian.com/chapter/1025901449/742342082/	2023-01-22 18:34:54	4604	4788	4.0	71998	72091
960	960	唯一可以退出游戏的玩家	第960章 唯一可以退出游戏的玩家	https://www.qidian.com/chapter/1025901449/742379487/	2023-01-23 12:03:12	4822	4998	3.6	72093	72182
961	961	第七层噩梦驱邪	第961章 第七层噩梦驱邪	https://www.qidian.com/chapter/1025901449/742434209/	2023-01-24 12:00:15	4296	4461	3.8	72184	72268
962	962	找诡游戏	第962章 找诡游戏	https://www.qidian.com/chapter/1025901449/742490113/	2023-01-25 12:21:10	3828	3976	3.9	72270	72346
963	963	开始燃烧的贪欲火焰	第963章 开始燃烧的贪欲火焰	https://www.qidian.com/chapter/1025901449/742518392/	2023-01-26 12:06:00	3291	3411	3.6	72348	72409
964	964	驱邪开始	第964章 驱邪开始	https://www.qidian.com/chapter/1025901449/742623868/	2023-01-27 19:43:32	3273	3385	3.4	72411	72468
965	965	爱已成诡	第965章 爱已成诡	https://www.qidian.com/chapter/1025901449/742669260/	2023-01-28 14:11:39	4327	4485	3.7	72470	72550
966	966	第八层噩梦喜剧演员	第966章 第八层噩梦喜剧演员	https://www.qidian.com/chapter/1025901449/742717867/	2023-01-29 12:06:00	5648	5880	4.1	72552	72669
967	967	唯一的观众	第967章 唯一的观众	https://www.qidian.com/chapter/1025901449/742752976/	2023-01-30 12:06:00	3407	3561	4.5	72671	72749
968	968	不要去考验人性	第968章 不要去考验人性	https://www.qidian.com/chapter/1025901449/742966229/	2023-01-31 12:06:00	4117	4279	3.9	72751	72833
969	969	我可以选择做好人，也可以成为最坏的人	第969章 我可以选择做好人，也可以成为最坏的人	https://www.qidian.com/chapter/1025901449/743122238/	2023-02-01 12:06:00	3436	3541	3.1	72835	72890
970	970	第九层噩梦夜车	第970章 第九层噩梦夜车	https://www.qidian.com/chapter/1025901449/743122472/	2023-02-02 12:06:00	3016	3155	4.6	72892	72958
971	971	两次恋爱	第971章 两次恋爱	https://www.qidian.com/chapter/1025901449/743342096/	2023-02-03 12:06:00	3488	3623	3.9	72960	73028
972	972	这一路颠簸曲折，可我无怨无悔	第972章 这一路颠簸曲折，可我无怨无悔	https://www.qidian.com/chapter/1025901449/743342111/	2023-02-04 12:06:00	3410	3560	4.4	73030	73103
973	973	最不像噩梦的梦	第973章 最不像噩梦的梦	https://www.qidian.com/chapter/1025901449/743434233/	2023-02-05 12:06:00	3759	3910	4.0	73105	73179
974	974	我一生的终点是你	第974章 我一生的终点是你	https://www.qidian.com/chapter/1025901449/743434314/	2023-02-06 12:06:00	3200	3344	4.5	73181	73254
975	975	被囚禁的神	第975章 被囚禁的神	https://www.qidian.com/chapter/1025901449/743669607/	2023-02-07 12:06:00	3803	3966	4.3	73256	73336
976	976	傅生的游戏头盔	第976章 傅生的游戏头盔	https://www.qidian.com/chapter/1025901449/743669680/	2023-02-08 12:06:00	4053	4194	3.5	73338	73410
977	977	黑盒历任主人的祝福	第977章 黑盒历任主人的祝福	https://www.qidian.com/chapter/1025901449/743669709/	2023-02-09 12:06:00	3913	4073	4.1	73412	73493
978	978	二号玩家	第978章 二号玩家	https://www.qidian.com/chapter/1025901449/743945221/	2023-02-10 12:06:00	3853	4001	3.8	73495	73570
979	979	第十一层噩梦遗书	第979章 第十一层噩梦遗书	https://www.qidian.com/chapter/1025901449/743945261/	2023-02-11 12:06:00	3439	3592	4.4	73572	73651
980	980	坟村	第980章 坟村	https://www.qidian.com/chapter/1025901449/743945291/	2023-02-12 12:06:00	4092	4228	3.3	73653	73722
981	981	祭奠	第981章 祭奠	https://www.qidian.com/chapter/1025901449/744204737/	2023-02-13 12:06:00	3667	3835	4.6	73724	73809
982	982	做诡	第982章 做诡	https://www.qidian.com/chapter/1025901449/744204767/	2023-02-14 12:06:00	3617	3767	4.1	73811	73887
983	983	“卑劣”的救世主	第983章 “卑劣”的救世主	https://www.qidian.com/chapter/1025901449/744204793/	2023-02-15 12:06:00	4074	4244	4.2	73889	73976
984	984	集体失踪	第984章 集体失踪	https://www.qidian.com/chapter/1025901449/744204887/	2023-02-16 12:06:00	3864	3989	3.2	73978	74042
985	985	梦魇工厂	第985章 梦魇工厂	https://www.qidian.com/chapter/1025901449/744614160/	2023-02-17 12:06:00	3824	3982	4.1	74044	74124
986	986	我家？	第986章 我家？	https://www.qidian.com/chapter/1025901449/744614201/	2023-02-18 12:06:00	3535	3643	3.1	74126	74181
987	987	韩非的梦魇	第987章 韩非的梦魇	https://www.qidian.com/chapter/1025901449/744614223/	2023-02-19 12:06:00	4067	4223	3.8	74183	74262
988	988	初代鬼的救赎	第988章 初代鬼的救赎	https://www.qidian.com/chapter/1025901449/744614246/	2023-02-20 12:06:00	3629	3753	3.4	74264	74327
989	989	噩梦布下的死局	第989章 噩梦布下的死局	https://www.qidian.com/chapter/1025901449/744614274/	2023-02-21 12:06:00	4077	4228	3.7	74329	74406
990	990	我的人生总是这样绝望吗？	第990章 我的人生总是这样绝望吗？	https://www.qidian.com/chapter/1025901449/745091489/	2023-02-22 12:06:00	3928	4087	4.0	74408	74489
991	991	三天	第991章 三天	https://www.qidian.com/chapter/1025901449/745091514/	2023-02-23 12:06:00	4300	4438	3.2	74491	74561
992	992	狂笑身上的伤口	第992章 狂笑身上的伤口	https://www.qidian.com/chapter/1025901449/745091583/	2023-02-24 12:06:00	3811	3964	4.0	74563	74641
993	993	最后一个噩梦：希望你每天快乐	第993章 最后一个噩梦：希望你每天快乐	https://www.qidian.com/chapter/1025901449/745091643/	2023-02-25 12:06:00	3552	3722	4.8	74643	74729
994	994	开在深海的花	第994章 开在深海的花	https://www.qidian.com/chapter/1025901449/745428267/	2023-02-25 22:56:36	2953	3113	5.4	74731	74812
995	995	命运的尽头	第995章 命运的尽头	https://www.qidian.com/chapter/1025901449/745450176/	2023-02-26 13:18:00	3807	3969	4.3	74814	74896
996	996	不可言说的狂笑	第996章 不可言说的狂笑	https://www.qidian.com/chapter/1025901449/745517172/	2023-02-27 12:00:00	3244	3374	4.0	74898	74964
997	997	血色夜	第997章 血色夜	https://www.qidian.com/chapter/1025901449/745585349/	2023-02-27 21:04:57	7696	8018	4.2	74966	75128
998	998	留给世界的微笑	第998章 留给世界的微笑	https://www.qidian.com/chapter/1025901449/745588197/	2023-02-28 02:38:00	6955	7277	4.6	75130	75292
999	999	没有你的世界	第999章 没有你的世界	https://www.qidian.com/chapter/1025901449/745654115/	2023-02-28 17:57:40	6207	6531	5.2	75294	75458
1000	1000	欢迎来到完美人生（终章）	第1000章 欢迎来到完美人生（终章）	https://www.qidian.com/chapter/1025901449/745751679/	2023-03-01 16:49:27	5458	6201	13.6	75460	75597
